Order Date,Product Name,Category,Region,Quantity,Sales,Profit,Year,Month,Month Name,Quarter,Day Name,Profit Margin
2022-07-08,Headphones,Accessories,North,8,920,214.27,2022,7,July,3,Friday,23.29021739130435
2024-01-18,Smartphone,Electronics,North,3,885,150.79,2024,1,January,1,Thursday,17.038418079096044
2024-12-30,Camera,Electronics,North,1,379,39.41,2024,12,December,4,Monday,10.398416886543536
2024-09-09,Headphones,Accessories,West,8,1024,201.92,2024,9,September,3,Monday,19.71875
2024-05-04,Keyboard,Accessories,West,4,4312,388.48,2024,5,May,2,Saturday,9.009276437847866
2023-06-06,Mouse,Accessories,East,5,5030,540.73,2023,6,June,2,Tuesday,10.75009940357853
2022-01-31,Smartphone,Electronics,West,2,1438,315.83,2022,1,January,1,Monday,21.963143254520165
2022-04-07,Keyboard,Accessories,South,1,419,108.36,2022,4,April,2,Thursday,25.86157517899761
2022-02-24,Headphones,Accessories,East,3,3519,935.72,2022,2,February,1,Thursday,26.590508667235014
2022-04-03,Tablet,Electronics,East,8,2912,451.97,2022,4,April,2,Sunday,15.520947802197805
2023-02-20,Smartphone,Electronics,North,5,4005,226.09,2023,2,February,1,Monday,5.645193508114856
2023-08-22,Smartwatch,Electronics,South,5,2075,271.71,2023,8,August,3,Tuesday,13.0944578313253
2023-02-23,Laptop,Electronics,South,2,120,7.74,2023,2,February,1,Thursday,6.45
2024-08-12,Camera,Electronics,North,4,564,32.8,2024,8,August,3,Monday,5.815602836879432
2023-10-01,Smartwatch,Electronics,East,2,486,62.58,2023,10,October,4,Sunday,12.876543209876544
2023-04-15,Smartwatch,Electronics,East,2,1488,342.87,2023,4,April,2,Saturday,23.04233870967742
2023-02-24,Laptop,Electronics,West,6,3096,277.68,2023,2,February,1,Friday,8.968992248062015
2022-11-04,Smartwatch,Electronics,West,8,6488,1845.07,2022,11,November,4,Friday,28.438193588162765
2024-04-11,Smartwatch,Electronics,West,4,4284,848.44,2024,4,April,2,Thursday,19.80485527544351
2022-07-05,Smartwatch,Electronics,North,8,1864,110.81,2022,7,July,3,Tuesday,5.944742489270386
2024-05-08,Camera,Electronics,West,5,4435,954.12,2024,5,May,2,Wednesday,21.513416009019164
2024-10-03,Camera,Electronics,East,4,3296,460.98,2024,10,October,4,Thursday,13.986043689320388
2023-05-05,Mouse,Accessories,East,3,780,217.92,2023,5,May,2,Friday,27.93846153846153
2022-06-02,Smartwatch,Electronics,East,7,4396,962.61,2022,6,June,2,Thursday,21.897406733394
2023-05-02,Keyboard,Accessories,South,6,1362,202.68,2023,5,May,2,Tuesday,14.881057268722468
2022-01-13,Mouse,Accessories,East,7,3843,378.03,2022,1,January,1,Thursday,9.836846213895392
2022-09-09,Printer,Office,East,2,2080,450.24,2022,9,September,3,Friday,21.646153846153844
2022-04-07,Mouse,Accessories,South,5,1210,201.45,2022,4,April,2,Thursday,16.64876033057851
2023-11-15,Printer,Office,West,3,2316,356.5,2023,11,November,4,Wednesday,15.392918825561312
2023-07-18,Monitor,Accessories,West,6,3366,614.22,2023,7,July,3,Tuesday,18.24777183600713
2024-06-07,Tablet,Electronics,West,9,6507,1075.51,2024,6,June,2,Friday,16.528507760872905
2024-05-14,Mouse,Accessories,South,1,384,35.36,2024,5,May,2,Tuesday,9.208333333333334
2022-01-05,Laptop,Electronics,South,5,3625,563.95,2022,1,January,1,Wednesday,15.557241379310346
2022-12-14,Tablet,Electronics,South,1,400,45.16,2022,12,December,4,Wednesday,11.29
2022-02-22,Monitor,Accessories,North,5,2880,209.58,2022,2,February,1,Tuesday,7.277083333333334
2023-03-28,Printer,Office,West,6,1608,302.32,2023,3,March,1,Tuesday,18.800995024875625
2023-02-08,Headphones,Accessories,South,2,1574,196.84,2023,2,February,1,Wednesday,12.505717916137227
2024-09-13,Keyboard,Accessories,East,3,2478,584.37,2024,9,September,3,Friday,23.58232445520581
2024-09-20,Headphones,Accessories,East,8,8872,1486.58,2024,9,September,3,Friday,16.7558611361587
2024-03-24,Printer,Office,East,8,2320,668.63,2024,3,March,1,Sunday,28.820258620689653
2023-07-29,Headphones,Accessories,West,3,171,9.02,2023,7,July,3,Saturday,5.274853801169591
2024-11-20,Keyboard,Accessories,South,8,4536,627.13,2024,11,November,4,Wednesday,13.825617283950615
2024-06-09,Headphones,Accessories,South,3,1308,73.28,2024,6,June,2,Sunday,5.602446483180428
2022-10-27,Laptop,Electronics,North,4,4048,641.23,2022,10,October,4,Thursday,15.840662055335969
2022-05-29,Tablet,Electronics,East,9,4041,963.58,2022,5,May,2,Sunday,23.845087849542196
2024-05-24,Headphones,Accessories,South,5,5665,332.46,2024,5,May,2,Friday,5.868667255075022
2023-11-29,Mouse,Accessories,South,6,6876,1029.92,2023,11,November,4,Wednesday,14.978475858057012
2023-03-02,Monitor,Accessories,South,1,617,145.37,2023,3,March,1,Thursday,23.560777957860616
2022-09-15,Monitor,Accessories,South,6,1440,130.4,2022,9,September,3,Thursday,9.055555555555555
2024-04-17,Smartwatch,Electronics,East,8,472,116.36,2024,4,April,2,Wednesday,24.65254237288136
2023-06-30,Laptop,Electronics,North,5,5640,1227.77,2023,6,June,2,Friday,21.768971631205677
2022-10-26,Headphones,Accessories,West,6,2640,668.12,2022,10,October,4,Wednesday,25.307575757575755
2024-07-13,Smartphone,Electronics,South,3,768,72.67,2024,7,July,3,Saturday,9.462239583333334
2024-02-22,Keyboard,Accessories,South,1,725,81.96,2024,2,February,1,Thursday,11.304827586206896
2024-04-28,Headphones,Accessories,North,8,1080,210.69,2024,4,April,2,Sunday,19.508333333333333
2024-10-30,Headphones,Accessories,South,1,393,40.34,2024,10,October,4,Wednesday,10.264631043256998
2024-06-11,Smartwatch,Electronics,North,4,1264,371.92,2024,6,June,2,Tuesday,29.424050632911392
2022-09-03,Headphones,Accessories,South,9,4797,1193.95,2022,9,September,3,Saturday,24.88951427975818
2022-03-27,Tablet,Electronics,East,8,2080,151.14,2022,3,March,1,Sunday,7.266346153846154
2022-02-16,Camera,Electronics,West,4,3812,312.8,2022,2,February,1,Wednesday,8.20566631689402
2024-02-25,Mouse,Accessories,West,5,3695,463.57,2024,2,February,1,Sunday,12.545872801082544
2022-01-31,Mouse,Accessories,South,1,1159,344.22,2022,1,January,1,Monday,29.69974115616911
2024-08-06,Tablet,Electronics,West,9,4149,605.52,2024,8,August,3,Tuesday,14.594360086767896
2023-12-05,Keyboard,Accessories,East,2,1446,171.73,2023,12,December,4,Tuesday,11.876210235131396
2024-07-24,Laptop,Electronics,South,1,225,48.82,2024,7,July,3,Wednesday,21.697777777777777
2022-12-09,Headphones,Accessories,South,1,355,26.8,2022,12,December,4,Friday,7.549295774647888
2023-09-15,Tablet,Electronics,West,7,3164,166.4,2023,9,September,3,Friday,5.259165613147914
2022-10-28,Smartwatch,Electronics,East,1,498,38.67,2022,10,October,4,Friday,7.765060240963856
2023-04-28,Headphones,Accessories,South,5,1315,217.79,2023,4,April,2,Friday,16.561977186311786
2024-09-13,Headphones,Accessories,North,5,2805,438.89,2024,9,September,3,Friday,15.646702317290554
2022-11-01,Monitor,Accessories,East,5,5180,726.62,2022,11,November,4,Tuesday,14.027413127413126
2022-06-07,Camera,Electronics,North,5,4045,203.35,2022,6,June,2,Tuesday,5.027194066749073
2024-06-22,Laptop,Electronics,North,9,8793,2262.43,2024,6,June,2,Saturday,25.72989878312293
2024-08-08,Headphones,Accessories,South,8,2592,526.38,2024,8,August,3,Thursday,20.30787037037037
2022-02-08,Keyboard,Accessories,East,7,7819,1708.84,2022,2,February,1,Tuesday,21.85496866606983
2024-07-11,Smartwatch,Electronics,North,7,2919,325.35,2024,7,July,3,Thursday,11.145940390544707
2023-06-03,Printer,Office,South,3,768,85.37,2023,6,June,2,Saturday,11.115885416666666
2023-12-02,Smartphone,Electronics,West,2,1736,388.09,2023,12,December,4,Saturday,22.35541474654378
2023-07-18,Smartwatch,Electronics,South,7,6293,389.22,2023,7,July,3,Tuesday,6.184967424122041
2024-03-21,Headphones,Accessories,South,6,3684,477.02,2024,3,March,1,Thursday,12.948425624321388
2024-12-24,Printer,Office,South,9,8370,1064.65,2024,12,December,4,Tuesday,12.71983273596177
2023-08-24,Keyboard,Accessories,South,4,3788,875.54,2023,8,August,3,Thursday,23.11351636747624
2023-08-22,Laptop,Electronics,West,8,8296,1884.18,2023,8,August,3,Tuesday,22.711909353905497
2022-10-10,Tablet,Electronics,West,5,325,21.01,2022,10,October,4,Monday,6.464615384615385
2024-08-16,Camera,Electronics,North,2,2216,444.36,2024,8,August,3,Friday,20.052346570397116
2022-01-31,Laptop,Electronics,North,8,7064,1873.02,2022,1,January,1,Monday,26.51500566251416
2024-08-08,Mouse,Accessories,East,9,2538,575.41,2024,8,August,3,Thursday,22.67178881008668
2024-03-13,Headphones,Accessories,North,1,1151,77.22,2024,3,March,1,Wednesday,6.708948740225891
2022-01-18,Keyboard,Accessories,East,1,717,137.27,2022,1,January,1,Tuesday,19.14504881450488
2022-01-12,Smartwatch,Electronics,East,8,3048,444.3,2022,1,January,1,Wednesday,14.576771653543307
2024-02-19,Keyboard,Accessories,South,3,2070,163.23,2024,2,February,1,Monday,7.885507246376811
2023-08-14,Camera,Electronics,East,5,3630,537.93,2023,8,August,3,Monday,14.819008264462807
2022-04-13,Tablet,Electronics,East,7,896,219.98,2022,4,April,2,Wednesday,24.551339285714285
2024-02-29,Tablet,Electronics,East,7,1981,311.44,2024,2,February,1,Thursday,15.721352852094904
2023-07-16,Headphones,Accessories,West,6,7140,605.22,2023,7,July,3,Sunday,8.476470588235294
2023-04-13,Monitor,Accessories,North,5,1015,85.06,2023,4,April,2,Thursday,8.380295566502463
2024-08-12,Headphones,Accessories,North,4,524,52.31,2024,8,August,3,Monday,9.982824427480915
2023-07-19,Smartwatch,Electronics,North,2,1678,372.78,2023,7,July,3,Wednesday,22.215733015494635
2023-05-26,Tablet,Electronics,South,4,3260,969.76,2023,5,May,2,Friday,29.74723926380368
2024-10-18,Headphones,Accessories,South,5,720,214.31,2024,10,October,4,Friday,29.765277777777776
2024-05-04,Printer,Office,West,4,1792,417.99,2024,5,May,2,Saturday,23.325334821428573
2022-06-18,Tablet,Electronics,South,9,3096,505.08,2022,6,June,2,Saturday,16.313953488372093
2024-09-06,Keyboard,Accessories,South,5,1400,273.39,2024,9,September,3,Friday,19.52785714285714
2023-02-05,Smartwatch,Electronics,North,4,508,37.94,2023,2,February,1,Sunday,7.468503937007874
2022-09-16,Tablet,Electronics,East,7,2646,380.83,2022,9,September,3,Friday,14.392668178382465
2024-03-07,Mouse,Accessories,East,1,357,79.86,2024,3,March,1,Thursday,22.369747899159663
2023-12-28,Tablet,Electronics,North,1,373,53.15,2023,12,December,4,Thursday,14.249329758713136
2023-03-24,Smartphone,Electronics,East,1,266,55.52,2023,3,March,1,Friday,20.872180451127814
2024-10-07,Smartphone,Electronics,North,4,344,25.7,2024,10,October,4,Monday,7.470930232558139
2024-06-17,Smartphone,Electronics,North,7,1806,308.92,2024,6,June,2,Monday,17.105204872646734
2023-03-10,Printer,Office,North,9,7281,396.28,2023,3,March,1,Friday,5.442658975415465
2024-06-28,Smartwatch,Electronics,West,7,3094,463.72,2024,6,June,2,Friday,14.987718164188754
2024-06-02,Keyboard,Accessories,East,2,252,67.37,2024,6,June,2,Sunday,26.734126984126988
2022-04-27,Camera,Electronics,East,9,2691,761.16,2022,4,April,2,Wednesday,28.285395763656638
2024-04-26,Printer,Office,West,6,990,102.83,2024,4,April,2,Friday,10.386868686868686
2022-06-05,Smartwatch,Electronics,South,4,3236,655.18,2022,6,June,2,Sunday,20.24660074165637
2022-04-27,Laptop,Electronics,East,4,1076,124.56,2022,4,April,2,Wednesday,11.57620817843866
2022-08-10,Tablet,Electronics,North,4,1428,160.54,2022,8,August,3,Wednesday,11.242296918767506
2022-04-22,Keyboard,Accessories,East,5,1000,292.04,2022,4,April,2,Friday,29.204
2022-06-10,Smartwatch,Electronics,South,9,3429,998.82,2022,6,June,2,Friday,29.128608923884517
2023-10-17,Monitor,Accessories,West,5,4730,1416.1,2023,10,October,4,Tuesday,29.938689217758984
2023-11-04,Monitor,Accessories,South,6,6630,512.6,2023,11,November,4,Saturday,7.731523378582203
2024-10-22,Camera,Electronics,South,7,2296,138.93,2024,10,October,4,Tuesday,6.05095818815331
2023-01-15,Monitor,Accessories,East,7,7420,1107.31,2023,1,January,1,Sunday,14.9233153638814
2022-04-23,Printer,Office,South,7,2338,531.5,2022,4,April,2,Saturday,22.73310521813516
2022-06-11,Keyboard,Accessories,South,7,4039,420.29,2022,6,June,2,Saturday,10.405793513245854
2023-05-19,Laptop,Electronics,East,2,990,76.87,2023,5,May,2,Friday,7.764646464646466
2023-08-05,Laptop,Electronics,West,1,733,54.11,2023,8,August,3,Saturday,7.381991814461118
2024-01-24,Smartphone,Electronics,East,3,2421,334.61,2024,1,January,1,Wednesday,13.821148285832304
2024-03-14,Keyboard,Accessories,East,8,832,214.81,2024,3,March,1,Thursday,25.818509615384617
2022-05-13,Smartwatch,Electronics,East,1,483,98.15,2022,5,May,2,Friday,20.32091097308489
2023-02-27,Keyboard,Accessories,North,6,2508,480.48,2023,2,February,1,Monday,19.157894736842103
2023-10-01,Keyboard,Accessories,North,7,4032,426.13,2023,10,October,4,Sunday,10.568700396825395
2022-04-15,Keyboard,Accessories,East,8,3208,840.97,2022,4,April,2,Friday,26.21477556109726
2024-05-10,Smartwatch,Electronics,South,6,3402,857.61,2024,5,May,2,Friday,25.20899470899471
2024-12-06,Headphones,Accessories,North,1,541,52.5,2024,12,December,4,Friday,9.704251386321626
2022-02-08,Smartwatch,Electronics,West,7,1806,129.6,2022,2,February,1,Tuesday,7.176079734219269
2024-08-03,Headphones,Accessories,South,3,2433,515.28,2024,8,August,3,Saturday,21.178791615289764
2023-11-10,Keyboard,Accessories,East,6,5880,454.19,2023,11,November,4,Friday,7.724319727891156
2023-05-24,Mouse,Accessories,West,3,3375,451.5,2023,5,May,2,Wednesday,13.377777777777776
2024-05-30,Tablet,Electronics,North,8,6960,1913.58,2024,5,May,2,Thursday,27.49396551724137
2024-08-06,Keyboard,Accessories,West,4,316,32.79,2024,8,August,3,Tuesday,10.376582278481012
2022-10-10,Tablet,Electronics,North,9,1404,89.43,2022,10,October,4,Monday,6.36965811965812
2024-03-08,Keyboard,Accessories,North,9,5823,478.22,2024,3,March,1,Friday,8.212605186330071
2024-05-16,Headphones,Accessories,South,6,2790,719.15,2024,5,May,2,Thursday,25.775985663082437
2024-05-31,Tablet,Electronics,West,7,1169,69.41,2024,5,May,2,Friday,5.937553464499572
2023-10-26,Printer,Office,East,8,6016,406.13,2023,10,October,4,Thursday,6.750831117021276
2022-10-15,Smartwatch,Electronics,North,7,7154,1177.51,2022,10,October,4,Saturday,16.459463237349734
2024-01-29,Keyboard,Accessories,West,2,370,102.74,2024,1,January,1,Monday,27.767567567567564
2024-03-16,Monitor,Accessories,West,1,430,113.57,2024,3,March,1,Saturday,26.411627906976744
2022-04-28,Smartwatch,Electronics,West,1,946,280.53,2022,4,April,2,Thursday,29.65433403805496
2024-05-20,Tablet,Electronics,South,8,984,73.84,2024,5,May,2,Monday,7.504065040650406
2022-11-26,Keyboard,Accessories,East,9,1467,372.17,2022,11,November,4,Saturday,25.3694614860259
2023-08-16,Smartphone,Electronics,South,4,2444,155.42,2023,8,August,3,Wednesday,6.35924713584288
2023-11-02,Mouse,Accessories,North,9,8640,1254.3,2023,11,November,4,Thursday,14.51736111111111
2023-07-17,Smartwatch,Electronics,West,9,3861,536.04,2023,7,July,3,Monday,13.883449883449885
2022-07-24,Keyboard,Accessories,North,1,868,60.12,2022,7,July,3,Sunday,6.926267281105991
2024-11-03,Laptop,Electronics,South,9,1746,260.5,2024,11,November,4,Sunday,14.919816723940436
2024-08-19,Printer,Office,South,1,915,129.08,2024,8,August,3,Monday,14.107103825136614
2024-09-15,Smartwatch,Electronics,East,9,3591,423.0,2024,9,September,3,Sunday,11.779448621553884
2023-01-28,Camera,Electronics,East,6,2562,612.36,2023,1,January,1,Saturday,23.901639344262296
2022-11-28,Smartwatch,Electronics,West,9,5382,1037.04,2022,11,November,4,Monday,19.268673355629875
2024-11-18,Smartwatch,Electronics,East,4,2792,170.96,2024,11,November,4,Monday,6.123209169054442
2022-04-23,Headphones,Accessories,East,4,2160,631.9,2022,4,April,2,Saturday,29.25462962962963
2023-05-23,Monitor,Accessories,West,7,6377,1332.86,2023,5,May,2,Tuesday,20.901050650776227
2024-05-17,Smartphone,Electronics,East,8,5264,1051.5,2024,5,May,2,Friday,19.97530395136778
2023-12-18,Laptop,Electronics,North,2,1346,196.5,2023,12,December,4,Monday,14.59881129271917
2023-08-19,Camera,Electronics,South,7,7301,1311.65,2023,8,August,3,Saturday,17.96534721271059
2023-04-20,Keyboard,Accessories,South,2,2016,198.26,2023,4,April,2,Thursday,9.834325396825395
2022-06-30,Laptop,Electronics,North,6,1266,220.5,2022,6,June,2,Thursday,17.417061611374407
2023-04-11,Mouse,Accessories,West,2,140,35.18,2023,4,April,2,Tuesday,25.128571428571423
2024-07-22,Camera,Electronics,East,8,6520,1073.62,2024,7,July,3,Monday,16.466564417177914
2022-02-19,Keyboard,Accessories,East,1,582,29.91,2022,2,February,1,Saturday,5.139175257731958
2024-03-10,Printer,Office,West,1,245,14.5,2024,3,March,1,Sunday,5.918367346938775
2024-04-27,Mouse,Accessories,South,1,504,143.12,2024,4,April,2,Saturday,28.3968253968254
2022-10-06,Monitor,Accessories,South,6,6834,1211.75,2022,10,October,4,Thursday,17.7311969563945
2022-10-01,Headphones,Accessories,West,8,5712,1191.02,2022,10,October,4,Saturday,20.851190476190474
2023-05-09,Laptop,Electronics,South,5,4485,347.99,2023,5,May,2,Tuesday,7.758974358974359
2024-06-02,Headphones,Accessories,West,8,2304,291.46,2024,6,June,2,Sunday,12.650173611111107
2024-06-23,Mouse,Accessories,North,6,6576,815.56,2024,6,June,2,Sunday,12.40206812652068
2022-11-16,Keyboard,Accessories,South,9,10629,2843.54,2022,11,November,4,Wednesday,26.75265782293725
2022-03-12,Camera,Electronics,East,1,706,153.59,2022,3,March,1,Saturday,21.754957507082157
2022-04-16,Headphones,Accessories,South,1,977,103.82,2022,4,April,2,Saturday,10.626407369498464
2023-04-16,Smartwatch,Electronics,South,4,776,73.16,2023,4,April,2,Sunday,9.427835051546392
2022-10-12,Tablet,Electronics,West,4,3932,309.43,2022,10,October,4,Wednesday,7.869532044760937
2022-10-29,Keyboard,Accessories,East,3,1263,368.46,2022,10,October,4,Saturday,29.173396674584325
2022-08-01,Keyboard,Accessories,East,8,7064,745.24,2022,8,August,3,Monday,10.549830124575312
2023-04-20,Keyboard,Accessories,West,4,4740,746.77,2023,4,April,2,Thursday,15.75464135021097
2024-03-25,Printer,Office,South,7,4522,1137.23,2024,3,March,1,Monday,25.14882795223353
2023-12-28,Tablet,Electronics,South,7,2009,183.19,2023,12,December,4,Thursday,9.118466898954704
2024-04-18,Smartphone,Electronics,East,2,2110,548.12,2024,4,April,2,Thursday,25.97725118483412
2024-09-26,Mouse,Accessories,West,1,95,6.97,2024,9,September,3,Thursday,7.336842105263158
2023-11-19,Smartwatch,Electronics,East,1,384,83.58,2023,11,November,4,Sunday,21.765625
2023-04-23,Tablet,Electronics,North,3,3471,200.08,2023,4,April,2,Sunday,5.764333045231922
2023-06-20,Tablet,Electronics,West,4,2048,507.01,2023,6,June,2,Tuesday,24.75634765625
2022-08-05,Monitor,Accessories,South,8,9296,2581.06,2022,8,August,3,Friday,27.765275387263337
2022-05-28,Laptop,Electronics,West,8,5272,1188.16,2022,5,May,2,Saturday,22.537177541729893
2024-01-18,Headphones,Accessories,East,1,619,127.58,2024,1,January,1,Thursday,20.610662358642973
2023-04-27,Laptop,Electronics,North,1,448,53.2,2023,4,April,2,Thursday,11.875
2022-06-10,Keyboard,Accessories,North,9,5004,1313.13,2022,6,June,2,Friday,26.2416067146283
2023-12-05,Keyboard,Accessories,North,4,4716,704.99,2023,12,December,4,Tuesday,14.948897370653096
2022-05-11,Printer,Office,West,9,7506,827.17,2022,5,May,2,Wednesday,11.0201172395417
2024-01-11,Keyboard,Accessories,North,7,4095,883.56,2024,1,January,1,Thursday,21.57655677655677
2024-07-31,Smartwatch,Electronics,North,7,4459,1037.27,2024,7,July,3,Wednesday,23.262390670553938
2022-10-31,Tablet,Electronics,South,5,620,62.49,2022,10,October,4,Monday,10.079032258064515
2022-08-17,Smartwatch,Electronics,West,2,2362,185.89,2022,8,August,3,Wednesday,7.870025402201524
